1.000,0.00000,NaN
2.000,0.00000,NaN
3.000,0.00000,NaN
4.000,0.00000,NaN
5.000,0.00000,NaN
6.000,0.00000,NaN
7.000,0.00000,NaN
8.000,0.00000,NaN
9.000,0.00000,NaN
10.000,0.00000,NaN
11.000,0.00000,NaN
12.000,0.00000,NaN
13.000,0.00000,NaN
14.000,0.00000,NaN
15.000,0.00000,NaN
16.000,0.00000,NaN
17.000,0.00000,NaN
18.000,0.00000,NaN
19.000,0.00000,NaN
20.000,0.00000,NaN
21.000,0.00000,NaN
22.000,0.00000,NaN
23.000,0.00000,NaN
24.000,0.00000,NaN
25.000,0.00000,NaN
26.000,0.00000,NaN
27.000,0.00000,NaN
28.000,0.00000,NaN
29.000,0.00000,NaN
30.000,0.00000,NaN
31.000,0.00000,NaN
32.000,0.00000,NaN
33.000,0.00000,NaN
34.000,0.00000,NaN
35.000,0.00000,NaN
36.000,0.00000,NaN
37.000,0.00000,NaN
38.000,0.00000,NaN
39.000,0.00000,NaN
40.000,0.00000,NaN
41.000,0.00000,NaN
42.000,0.00000,NaN
43.000,0.00000,NaN
44.000,0.00000,NaN
45.000,0.00000,NaN
46.000,0.00000,NaN
47.000,0.00000,NaN
48.000,0.00000,NaN
49.000,0.00000,NaN
50.000,0.00000,NaN
51.000,0.00000,NaN
52.000,0.00000,NaN
53.000,0.00000,NaN
54.000,0.00000,NaN
55.000,0.00000,NaN
56.000,0.00000,NaN
57.000,0.00000,NaN
58.000,0.00000,NaN
59.000,0.00000,NaN
60.000,0.00000,NaN
61.000,0.00000,NaN
62.000,0.00000,NaN
63.000,0.00000,NaN
64.000,0.00000,NaN
65.000,0.00000,NaN
66.000,0.00000,NaN
67.000,0.00000,NaN
68.000,0.00000,NaN
69.000,0.00000,NaN
70.000,0.00000,NaN
71.000,0.00000,NaN
72.000,0.00000,NaN
73.000,0.00000,NaN
74.000,0.00000,NaN
75.000,0.00000,NaN
76.000,0.00000,NaN
77.000,0.00000,NaN
78.000,0.00000,NaN
79.000,0.00000,NaN
80.000,0.00000,NaN
81.000,0.00000,NaN
82.000,0.00000,NaN
83.000,0.00000,NaN
84.000,0.00000,NaN
85.000,0.00000,NaN
86.000,0.00000,NaN
87.000,0.00000,NaN
88.000,0.00000,NaN
89.000,0.00000,NaN
90.000,0.00000,NaN
91.000,0.00000,NaN
92.000,0.00000,NaN
93.000,0.00000,NaN
94.000,0.00000,NaN
95.000,0.00000,NaN
96.000,0.00000,NaN
97.000,0.00000,NaN
98.000,0.00000,NaN
99.000,0.00000,NaN
100.000,0.00000,NaN
101.000,0.00000,NaN
102.000,0.00000,NaN
103.000,0.00000,NaN
104.000,0.00000,NaN
105.000,0.00000,NaN
106.000,0.00000,NaN
107.000,0.00000,NaN
108.000,0.00000,NaN
109.000,0.00000,NaN
110.000,0.00000,NaN
111.000,0.00000,NaN
112.000,0.00000,NaN
113.000,0.00000,NaN
114.000,0.00000,NaN
115.000,0.00000,NaN
116.000,0.00000,NaN
117.000,0.00000,NaN
118.000,0.00000,NaN
119.000,0.00000,NaN
120.000,0.00000,NaN
121.000,0.00000,NaN
